id,outage,outage_label,snapshot,snapshot_label,lastUpdateTime,currentEtor,autoEtor,estCustAffected,hazardFlag,latitude,longitude,regionName,regionName_label,cause,cause_label,crewCurrentStatus,crewCurrentStatus_label
1569924614:633488,633488,633488,20,2019-10-01 03:10:14-07:00,1569923189,1569939300,,27,1,35.99202,-119.57146,10,Kettleman City,6,PG&E is investigating the cause of your outage.,4,PG&E is assessing the cause at the outage location.
1569924614:633505,633505,633505,20,2019-10-01 03:10:14-07:00,1569922801,1569929400,1569929400,1,0,37.66473,-121.92102,36,Pleasanton,6,PG&E is investigating the cause of your outage.,4,PG&E is assessing the cause at the outage location.
1569925218:629455,629455,629455,21,2019-10-01 03:20:18-07:00,1569871755,1569992400,,1,0,40.55785,-124.14553,9,Fortuna,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569925218:629544,629544,629544,21,2019-10-01 03:20:18-07:00,1569922293,1569943800,,31,0,37.25649,-121.94472,26,San Jose,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569925218:629993,629993,629993,21,2019-10-01 03:20:18-07:00,1569859544,1569888000,,1,0,38.50277,-122.71038,30,Santa Rosa,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569925218:630055,630055,630055,21,2019-10-01 03:20:18-07:00,1569857390,1570057200,,1,0,38.12243,-121.83043,21,Rio Vista,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569925218:630855,630855,630855,21,2019-10-01 03:20:18-07:00,1569898234,1569888000,,4,0,37.73454,-122.13937,16,Oakland,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569925218:631014,631014,631014,21,2019-10-01 03:20:18-07:00,1569863082,1570138200,,1,0,39.0775,-121.52568,17,Olivehurst,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,4,PG&E is assessing the cause at the outage location.
1569925218:631133,631133,631133,21,2019-10-01 03:20:18-07:00,1569884761,1569876300,1569876300,1,0,38.17765,-121.71222,21,Rio Vista,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569925218:631354,631354,631354,21,2019-10-01 03:20:18-07:00,1569906909,1569927600,,1,0,35.30441,-120.77233,28,San Luis Obispo,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569925218:631639,631639,631639,21,2019-10-01 03:20:18-07:00,1569882840,1569931200,,7,1,35.35389,-118.95864,2,Bakersfield,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569925218:632153,632153,632153,21,2019-10-01 03:20:18-07:00,1569918862,1569942000,,1,0,37.89203,-122.03894,33,Walnut Creek,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569925218:632414,632414,632414,21,2019-10-01 03:20:18-07:00,1569918876,1569942000,,1,0,38.31483,-122.33439,15,Napa,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569925218:632633,632633,632633,21,2019-10-01 03:20:18-07:00,1569899919,1569978000,,1,1,38.37341,-121.54748,5,Clarksburg,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569925218:632634,632634,632634,21,2019-10-01 03:20:18-07:00,1569900004,1569934800,,1,0,40.18335,-122.2206,20,Red Bluff,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569925218:633373,633373,633373,21,2019-10-01 03:20:18-07:00,1569908835,1569973560,,1,0,38.36723,-121.54198,5,Clarksburg,4,Our preliminary determination is that your outage was caused by an emergency issue.,3,PG&E is sending a repair crew to the outage location.
1569925218:633394,633394,633394,21,2019-10-01 03:20:18-07:00,1569918621,1569952800,,1,0,36.45004,-121.35438,31,Soledad,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569925218:633433,633433,633433,21,2019-10-01 03:20:18-07:00,1569915690,1569956400,,1,0,38.65738,-121.77805,34,Woodland,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569925218:633444,633444,633444,21,2019-10-01 03:20:18-07:00,1569924712,1569931200,,5,0,37.04293,-122.09002,7,Felton,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569925218:633463,633463,633463,21,2019-10-01 03:20:18-07:00,1569924508,1569934800,,296,0,37.75335,-122.42778,25,San Francisco,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569925218:633467,633467,633467,21,2019-10-01 03:20:18-07:00,1569924833,1569931200,,48,0,37.76364,-122.38797,25,San Francisco,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569925218:633470,633470,633470,21,2019-10-01 03:20:18-07:00,1569904626,,,97,0,37.75354,-122.42749,25,San Francisco,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,3,PG&E is sending a repair crew to the outage location.
1569925218:633477,633477,633477,21,2019-10-01 03:20:18-07:00,1569906944,,,100,0,37.75326,-122.42691,25,San Francisco,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569925218:633478,633478,633478,21,2019-10-01 03:20:18-07:00,1569923703,1569943800,,1,0,37.25687,-120.43449,13,Merced,2,Our preliminary determination is that your outage was caused by an equipment issue.,4,PG&E is assessing the cause at the outage location.
1569925218:633479,633479,633479,21,2019-10-01 03:20:18-07:00,1569906271,1569934800,,45,0,37.75334,-122.42578,25,San Francisco,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,1,PG&E has assigned a crew to assess the outage.
1569925218:633480,633480,633480,21,2019-10-01 03:20:18-07:00,1569917821,1569935760,,1,1,37.70999,-122.17583,27,San Leandro,4,Our preliminary determination is that your outage was caused by an emergency issue.,2,PG&E repair crew is on-site working to restore power.
1569925218:633481,633481,633481,21,2019-10-01 03:20:18-07:00,1569906847,1569934800,,4,0,37.69717,-122.08699,4,Castro Valley,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569925218:633483,633483,633483,21,2019-10-01 03:20:18-07:00,1569911451,1569934800,,17,0,37.50476,-122.25824,24,San Carlos,4,Our preliminary determination is that your outage was caused by an emergency issue.,4,PG&E is assessing the cause at the outage location.
1569925218:633484,633484,633484,21,2019-10-01 03:20:18-07:00,1569909863,,,1,0,37.75475,-122.42896,25,San Francisco,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569925218:633485,633485,633485,21,2019-10-01 03:20:18-07:00,1569910961,1569942000,,6,0,38.1891,-120.82691,32,Valley Springs,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569925218:633488,633488,633488,21,2019-10-01 03:20:18-07:00,1569923189,1569939300,,27,1,35.99202,-119.57146,10,Kettleman City,6,PG&E is investigating the cause of your outage.,4,PG&E is assessing the cause at the outage location.
1569925218:633505,633505,633505,21,2019-10-01 03:20:18-07:00,1569922801,1569929400,1569929400,1,0,37.66473,-121.92102,36,Pleasanton,6,PG&E is investigating the cause of your outage.,4,PG&E is assessing the cause at the outage location.
1569925218:633512,633512,633512,21,2019-10-01 03:20:18-07:00,1569924807,1569933900,1569933900,1,0,36.81268,-119.76425,35,Fresno,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569925819:629455,629455,629455,22,2019-10-01 03:30:19-07:00,1569871755,1569992400,,1,0,40.55785,-124.14553,9,Fortuna,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569925819:629544,629544,629544,22,2019-10-01 03:30:19-07:00,1569922293,1569943800,,31,0,37.25649,-121.94472,26,San Jose,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569925819:629993,629993,629993,22,2019-10-01 03:30:19-07:00,1569859544,1569888000,,1,0,38.50277,-122.71038,30,Santa Rosa,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569925819:630055,630055,630055,22,2019-10-01 03:30:19-07:00,1569857390,1570057200,,1,0,38.12243,-121.83043,21,Rio Vista,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569925819:630855,630855,630855,22,2019-10-01 03:30:19-07:00,1569898234,1569888000,,4,0,37.73454,-122.13937,16,Oakland,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569925819:631014,631014,631014,22,2019-10-01 03:30:19-07:00,1569863082,1570138200,,1,0,39.0775,-121.52568,17,Olivehurst,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,4,PG&E is assessing the cause at the outage location.
1569925819:631133,631133,631133,22,2019-10-01 03:30:19-07:00,1569884761,1569876300,1569876300,1,0,38.17765,-121.71222,21,Rio Vista,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569925819:631354,631354,631354,22,2019-10-01 03:30:19-07:00,1569906909,1569927600,,1,0,35.30441,-120.77233,28,San Luis Obispo,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569925819:631639,631639,631639,22,2019-10-01 03:30:19-07:00,1569882840,1569931200,,7,1,35.35389,-118.95864,2,Bakersfield,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569925819:632153,632153,632153,22,2019-10-01 03:30:19-07:00,1569918862,1569942000,,1,0,37.89203,-122.03894,33,Walnut Creek,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569925819:632414,632414,632414,22,2019-10-01 03:30:19-07:00,1569918876,1569942000,,1,0,38.31483,-122.33439,15,Napa,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569925819:632633,632633,632633,22,2019-10-01 03:30:19-07:00,1569899919,1569978000,,1,1,38.37341,-121.54748,5,Clarksburg,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569925819:632634,632634,632634,22,2019-10-01 03:30:19-07:00,1569900004,1569934800,,1,0,40.18335,-122.2206,20,Red Bluff,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569925819:633373,633373,633373,22,2019-10-01 03:30:19-07:00,1569908835,1569973560,,1,0,38.36723,-121.54198,5,Clarksburg,4,Our preliminary determination is that your outage was caused by an emergency issue.,3,PG&E is sending a repair crew to the outage location.
1569925819:633394,633394,633394,22,2019-10-01 03:30:19-07:00,1569918621,1569952800,,1,0,36.45004,-121.35438,31,Soledad,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569925819:633433,633433,633433,22,2019-10-01 03:30:19-07:00,1569915690,1569956400,,1,0,38.65738,-121.77805,34,Woodland,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569925819:633463,633463,633463,22,2019-10-01 03:30:19-07:00,1569924508,1569934800,,296,0,37.75335,-122.42778,25,San Francisco,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569925819:633467,633467,633467,22,2019-10-01 03:30:19-07:00,1569924833,1569931200,,48,0,37.76364,-122.38797,25,San Francisco,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569925819:633470,633470,633470,22,2019-10-01 03:30:19-07:00,1569904626,,,97,0,37.75354,-122.42749,25,San Francisco,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,3,PG&E is sending a repair crew to the outage location.
1569925819:633477,633477,633477,22,2019-10-01 03:30:19-07:00,1569906944,,,100,0,37.75326,-122.42691,25,San Francisco,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569925819:633478,633478,633478,22,2019-10-01 03:30:19-07:00,1569923703,1569943800,,1,0,37.25687,-120.43449,13,Merced,2,Our preliminary determination is that your outage was caused by an equipment issue.,4,PG&E is assessing the cause at the outage location.
1569925819:633479,633479,633479,22,2019-10-01 03:30:19-07:00,1569906271,1569934800,,45,0,37.75334,-122.42578,25,San Francisco,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,1,PG&E has assigned a crew to assess the outage.
1569925819:633480,633480,633480,22,2019-10-01 03:30:19-07:00,1569917821,1569935760,,1,1,37.70999,-122.17583,27,San Leandro,4,Our preliminary determination is that your outage was caused by an emergency issue.,2,PG&E repair crew is on-site working to restore power.
1569925819:633481,633481,633481,22,2019-10-01 03:30:19-07:00,1569906847,1569934800,,4,0,37.69717,-122.08699,4,Castro Valley,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569925819:633483,633483,633483,22,2019-10-01 03:30:19-07:00,1569911451,1569934800,,17,0,37.50476,-122.25824,24,San Carlos,4,Our preliminary determination is that your outage was caused by an emergency issue.,4,PG&E is assessing the cause at the outage location.
1569925819:633484,633484,633484,22,2019-10-01 03:30:19-07:00,1569909863,,,1,0,37.75475,-122.42896,25,San Francisco,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569925819:633485,633485,633485,22,2019-10-01 03:30:19-07:00,1569910961,1569942000,,6,0,38.1891,-120.82691,32,Valley Springs,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569925819:633488,633488,633488,22,2019-10-01 03:30:19-07:00,1569923189,1569939300,,27,1,35.99202,-119.57146,10,Kettleman City,6,PG&E is investigating the cause of your outage.,4,PG&E is assessing the cause at the outage location.
1569925819:633505,633505,633505,22,2019-10-01 03:30:19-07:00,1569922801,1569929400,1569929400,1,0,37.66473,-121.92102,36,Pleasanton,6,PG&E is investigating the cause of your outage.,4,PG&E is assessing the cause at the outage location.
1569925819:633512,633512,633512,22,2019-10-01 03:30:19-07:00,1569925558,1569933900,1569933900,1,0,36.81268,-119.76425,35,Fresno,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569925819:633513,633513,633513,22,2019-10-01 03:30:19-07:00,1569925533,1572087600,,504,0,38.44526,-122.19656,39,Moskowite Corner,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,1,PG&E has assigned a crew to assess the outage.
1569926413:629455,629455,629455,23,2019-10-01 03:40:13-07:00,1569871755,1569992400,,1,0,40.55785,-124.14553,9,Fortuna,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569926413:629544,629544,629544,23,2019-10-01 03:40:13-07:00,1569922293,1569943800,,31,0,37.25649,-121.94472,26,San Jose,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569926413:629993,629993,629993,23,2019-10-01 03:40:13-07:00,1569859544,1569888000,,1,0,38.50277,-122.71038,30,Santa Rosa,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569926413:630055,630055,630055,23,2019-10-01 03:40:13-07:00,1569857390,1570057200,,1,0,38.12243,-121.83043,21,Rio Vista,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569926413:630855,630855,630855,23,2019-10-01 03:40:13-07:00,1569898234,1569888000,,4,0,37.73454,-122.13937,16,Oakland,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569926413:631014,631014,631014,23,2019-10-01 03:40:13-07:00,1569863082,1570138200,,1,0,39.0775,-121.52568,17,Olivehurst,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,4,PG&E is assessing the cause at the outage location.
1569926413:631133,631133,631133,23,2019-10-01 03:40:13-07:00,1569884761,1569876300,1569876300,1,0,38.17765,-121.71222,21,Rio Vista,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569926413:631354,631354,631354,23,2019-10-01 03:40:13-07:00,1569925867,1569949200,,1,0,35.30441,-120.77233,28,San Luis Obispo,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569926413:631639,631639,631639,23,2019-10-01 03:40:13-07:00,1569882840,1569931200,,7,1,35.35389,-118.95864,2,Bakersfield,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569926413:632153,632153,632153,23,2019-10-01 03:40:13-07:00,1569918862,1569942000,,1,0,37.89203,-122.03894,33,Walnut Creek,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569926413:632414,632414,632414,23,2019-10-01 03:40:13-07:00,1569918876,1569942000,,1,0,38.31483,-122.33439,15,Napa,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569926413:632633,632633,632633,23,2019-10-01 03:40:13-07:00,1569899919,1569978000,,1,1,38.37341,-121.54748,5,Clarksburg,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569926413:632634,632634,632634,23,2019-10-01 03:40:13-07:00,1569900004,1569934800,,1,0,40.18335,-122.2206,20,Red Bluff,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569926413:633373,633373,633373,23,2019-10-01 03:40:13-07:00,1569908835,1569973560,,1,0,38.36723,-121.54198,5,Clarksburg,4,Our preliminary determination is that your outage was caused by an emergency issue.,3,PG&E is sending a repair crew to the outage location.
1569926413:633394,633394,633394,23,2019-10-01 03:40:13-07:00,1569918621,1569952800,,1,0,36.45004,-121.35438,31,Soledad,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569926413:633433,633433,633433,23,2019-10-01 03:40:13-07:00,1569915690,1569956400,,1,0,38.65738,-121.77805,34,Woodland,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569926413:633463,633463,633463,23,2019-10-01 03:40:13-07:00,1569924508,1569934800,,296,0,37.75335,-122.42778,25,San Francisco,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569926413:633467,633467,633467,23,2019-10-01 03:40:13-07:00,1569924833,1569931200,,48,0,37.76364,-122.38797,25,San Francisco,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569926413:633470,633470,633470,23,2019-10-01 03:40:13-07:00,1569904626,,,97,0,37.75354,-122.42749,25,San Francisco,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,3,PG&E is sending a repair crew to the outage location.
1569926413:633477,633477,633477,23,2019-10-01 03:40:13-07:00,1569906944,,,100,0,37.75326,-122.42691,25,San Francisco,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569926413:633478,633478,633478,23,2019-10-01 03:40:13-07:00,1569923703,1569943800,,1,0,37.25687,-120.43449,13,Merced,2,Our preliminary determination is that your outage was caused by an equipment issue.,4,PG&E is assessing the cause at the outage location.
1569926413:633479,633479,633479,23,2019-10-01 03:40:13-07:00,1569906271,1569934800,,45,0,37.75334,-122.42578,25,San Francisco,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,1,PG&E has assigned a crew to assess the outage.
1569926413:633480,633480,633480,23,2019-10-01 03:40:13-07:00,1569917821,1569935760,,1,1,37.70999,-122.17583,27,San Leandro,4,Our preliminary determination is that your outage was caused by an emergency issue.,2,PG&E repair crew is on-site working to restore power.
1569926413:633481,633481,633481,23,2019-10-01 03:40:13-07:00,1569906847,1569934800,,4,0,37.69717,-122.08699,4,Castro Valley,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569926413:633483,633483,633483,23,2019-10-01 03:40:13-07:00,1569911451,1569934800,,17,0,37.50476,-122.25824,24,San Carlos,4,Our preliminary determination is that your outage was caused by an emergency issue.,4,PG&E is assessing the cause at the outage location.
1569926413:633484,633484,633484,23,2019-10-01 03:40:13-07:00,1569909863,,,1,0,37.75475,-122.42896,25,San Francisco,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569926413:633485,633485,633485,23,2019-10-01 03:40:13-07:00,1569910961,1569942000,,6,0,38.1891,-120.82691,32,Valley Springs,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569926413:633488,633488,633488,23,2019-10-01 03:40:13-07:00,1569923189,1569939300,,27,1,35.99202,-119.57146,10,Kettleman City,6,PG&E is investigating the cause of your outage.,4,PG&E is assessing the cause at the outage location.
1569926413:633505,633505,633505,23,2019-10-01 03:40:13-07:00,1569922801,1569929400,1569929400,1,0,37.66473,-121.92102,36,Pleasanton,6,PG&E is investigating the cause of your outage.,4,PG&E is assessing the cause at the outage location.
1569926413:633512,633512,633512,23,2019-10-01 03:40:13-07:00,1569925558,1569933900,1569933900,1,0,36.81268,-119.76425,35,Fresno,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569926413:633513,633513,633513,23,2019-10-01 03:40:13-07:00,1569925582,1572087600,,504,0,38.44526,-122.19656,39,Moskowite Corner,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,1,PG&E has assigned a crew to assess the outage.
1569927022:629455,629455,629455,24,2019-10-01 03:50:22-07:00,1569871755,1569992400,,1,0,40.55785,-124.14553,9,Fortuna,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569927022:629544,629544,629544,24,2019-10-01 03:50:22-07:00,1569922293,1569943800,,31,0,37.25649,-121.94472,26,San Jose,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569927022:629993,629993,629993,24,2019-10-01 03:50:22-07:00,1569859544,1569888000,,1,0,38.50277,-122.71038,30,Santa Rosa,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569927022:630055,630055,630055,24,2019-10-01 03:50:22-07:00,1569857390,1570057200,,1,0,38.12243,-121.83043,21,Rio Vista,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569927022:630855,630855,630855,24,2019-10-01 03:50:22-07:00,1569898234,1569888000,,4,0,37.73454,-122.13937,16,Oakland,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569927022:631014,631014,631014,24,2019-10-01 03:50:22-07:00,1569863082,1570138200,,1,0,39.0775,-121.52568,17,Olivehurst,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,4,PG&E is assessing the cause at the outage location.
1569927022:631133,631133,631133,24,2019-10-01 03:50:22-07:00,1569884761,1569876300,1569876300,1,0,38.17765,-121.71222,21,Rio Vista,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569927022:631354,631354,631354,24,2019-10-01 03:50:22-07:00,1569925867,1569949200,,1,0,35.30441,-120.77233,28,San Luis Obispo,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569927022:632153,632153,632153,24,2019-10-01 03:50:22-07:00,1569918862,1569942000,,1,0,37.89203,-122.03894,33,Walnut Creek,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569927022:632633,632633,632633,24,2019-10-01 03:50:22-07:00,1569899919,1569978000,,1,1,38.37341,-121.54748,5,Clarksburg,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569927022:632634,632634,632634,24,2019-10-01 03:50:22-07:00,1569900004,1569934800,,1,0,40.18335,-122.2206,20,Red Bluff,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569927022:633373,633373,633373,24,2019-10-01 03:50:22-07:00,1569908835,1569973560,,1,0,38.36723,-121.54198,5,Clarksburg,4,Our preliminary determination is that your outage was caused by an emergency issue.,3,PG&E is sending a repair crew to the outage location.
1569927022:633394,633394,633394,24,2019-10-01 03:50:22-07:00,1569918621,1569952800,,1,0,36.45004,-121.35438,31,Soledad,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569927022:633433,633433,633433,24,2019-10-01 03:50:22-07:00,1569915690,1569956400,,1,0,38.65738,-121.77805,34,Woodland,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569927022:633463,633463,633463,24,2019-10-01 03:50:22-07:00,1569924508,1569934800,,296,0,37.75335,-122.42778,25,San Francisco,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569927022:633467,633467,633467,24,2019-10-01 03:50:22-07:00,1569924833,1569931200,,48,0,37.76364,-122.38797,25,San Francisco,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569927022:633470,633470,633470,24,2019-10-01 03:50:22-07:00,1569904626,,,97,0,37.75354,-122.42749,25,San Francisco,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,3,PG&E is sending a repair crew to the outage location.
1569927022:633477,633477,633477,24,2019-10-01 03:50:22-07:00,1569906944,,,100,0,37.75326,-122.42691,25,San Francisco,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569927022:633478,633478,633478,24,2019-10-01 03:50:22-07:00,1569923703,1569943800,,1,0,37.25687,-120.43449,13,Merced,2,Our preliminary determination is that your outage was caused by an equipment issue.,4,PG&E is assessing the cause at the outage location.
1569927022:633479,633479,633479,24,2019-10-01 03:50:22-07:00,1569906271,1569934800,,45,0,37.75334,-122.42578,25,San Francisco,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,1,PG&E has assigned a crew to assess the outage.
1569927022:633480,633480,633480,24,2019-10-01 03:50:22-07:00,1569917821,1569935760,,1,1,37.70999,-122.17583,27,San Leandro,4,Our preliminary determination is that your outage was caused by an emergency issue.,2,PG&E repair crew is on-site working to restore power.
1569927022:633481,633481,633481,24,2019-10-01 03:50:22-07:00,1569906847,1569934800,,4,0,37.69717,-122.08699,4,Castro Valley,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569927022:633483,633483,633483,24,2019-10-01 03:50:22-07:00,1569911451,1569934800,,17,0,37.50476,-122.25824,24,San Carlos,4,Our preliminary determination is that your outage was caused by an emergency issue.,4,PG&E is assessing the cause at the outage location.
1569927022:633484,633484,633484,24,2019-10-01 03:50:22-07:00,1569909863,,,1,0,37.75475,-122.42896,25,San Francisco,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569927022:633485,633485,633485,24,2019-10-01 03:50:22-07:00,1569910961,1569942000,,6,0,38.1891,-120.82691,32,Valley Springs,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569927022:633488,633488,633488,24,2019-10-01 03:50:22-07:00,1569923189,1569939300,,27,1,35.99202,-119.57146,10,Kettleman City,6,PG&E is investigating the cause of your outage.,4,PG&E is assessing the cause at the outage location.
